,0,1
946,"[(200, 200), (303.9982917482638, 1182.281777924081), (235.23224682601582, 1151.8507590363004), (474.9428042652623, 1189.3768591415342), (667.8253205847385, 1182.320784321974)]",0
947,"[(200, 200), (608.973890123927, 1149.8832407033972), (206.23271429312717, 1222.8774214227649), (637.3882429420513, 1113.677435203803), (333.19055878256256, 1198.4143003492081)]",0
948,"[(200, 200), (594.6761313345296, 1202.3108299194976), (564.9404374243711, 1168.4840059533446), (342.28009111080416, 1221.602508539311), (423.7517992955244, 1157.0561370947105)]",0
949,"[(200, 200), (112.97652260849128, 1120.1099010152232), (576.8063099544948, 1174.969809714726), (225.40580781531494, 1183.8638225179016), (86.03723406257825, 1177.0581969845825)]",0
950,"[(200, 200), (581.4439523824261, 1134.8682824615432), (287.0939243257887, 1231.3414758665995), (511.34259556895245, 1195.24697354541), (567.2505990496594, 1141.6500493537628)]",1
951,"[(200, 200), (572.8696478037834, 1149.7958790662528), (549.3686355789953, 1136.1282672859345), (166.3224932797657, 1209.5139621004087), (29.495615597243557, 1157.4780433678723)]",0
952,"[(200, 200), (-14.887332631922234, 1105.2424837131412), (460.34976914396265, 1184.9967193982416), (-11.599079193433823, 1141.2038840513537), (64.4138180056347, 1143.0251736418613)]",0
953,"[(200, 200), (500.94698580007764, 1187.39895510988), (183.50798605324164, 1198.5562940006075), (402.86792316241304, 1169.742083028085), (280.40031185311864, 1241.2329658129672)]",0
954,"[(200, 200), (671.714057100741, 1099.3581925769404), (-86.17721751614286, 1106.4498436017307), (343.92802980258864, 1234.0244817857847), (531.8758296900963, 1196.8504589159866)]",0
955,"[(200, 200), (512.087967310212, 1217.8457043519884), (558.976352361042, 1136.2956218977638), (626.2557261848119, 1048.2693439592563), (-30.16267410642552, 1146.1775835247925)]",0
956,"[(200, 200), (596.4433519212645, 1145.5400324912953), (212.2719512728143, 1217.394011099759), (476.6498908973265, 1167.2088853488206), (604.6382659487449, 1202.2006803835538)]",0
957,"[(200, 200), (223.0530209450452, 1261.2902860433833), (485.7779043274433, 1135.3926731594634), (666.9085613699448, 1097.1190952696886), (430.6054099398625, 1154.755065762096)]",0
958,"[(200, 200), (562.9662440749713, 1126.4229796013399), (378.8105059573327, 1208.6448181387725), (627.0513511731921, 1114.0117358311225), (404.4382877071, 1194.414290807344)]",0
959,"[(200, 200), (666.3831400133599, 1195.9554027749778), (370.30709034741193, 1278.7422663002262), (253.60637357260313, 1217.2616028621226), (441.9586344358632, 1194.34418603349)]",0
960,"[(200, 200), (107.2655337080088, 1163.2102259716341), (-37.84502465206974, 1107.837636899925), (172.14573771360116, 1209.669602109499), (417.86610167581136, 1168.4168977867062)]",0
961,"[(200, 200), (223.21734587788237, 1216.148512254832), (629.9203048243891, 1185.7283735508133), (590.4452216867192, 1148.3226807175902), (-2.0272442086375975, 1204.590926924879)]",1
962,"[(200, 200), (418.36834468562574, 1198.3058917209173), (322.35972832650504, 1137.1431700260966), (322.4053411091528, 1217.4307717575448), (-16.141762124922792, 1189.9664210520395)]",0
963,"[(200, 200), (14.368755649019022, 1147.945062763312), (679.0079791668908, 1131.143561912568), (-14.738969131876331, 1156.3953217422918), (97.58980130284135, 1149.4503179439905)]",0
964,"[(200, 200), (664.8236076658173, 1163.6516283826445), (18.622330766509933, 1182.7737133553585), (477.38515393550784, 1230.3580146636136), (609.595284922524, 1154.3486881580495)]",0
965,"[(200, 200), (711.0582505164779, 1152.6094629386068), (241.37908179049703, 1198.2912774416002), (382.68305650200296, 1163.4192402013641), (668.1584791269407, 1067.9245748642288)]",0
966,"[(200, 200), (424.6258641194368, 1150.4284147852402), (152.81203317013512, 1198.7659910873317), (-16.897762884008955, 1093.2935874395923), (586.1306743282271, 1171.52172149396)]",0
967,"[(200, 200), (-45.224397631753064, 1143.026038260666), (595.046261510878, 1130.4297559768504), (654.099934766794, 1175.4853438786579), (33.67747587196402, 1186.7558336068269)]",0
968,"[(200, 200), (34.568605515328116, 1193.9807308663017), (367.09540402094115, 1215.906935015355), (-75.26210843770458, 1107.0511181437032), (619.037763417519, 1170.107725924039)]",0
969,"[(200, 200), (640.7850972427414, 1121.2524229761316), (269.6768058083121, 1205.0109784181454), (687.513963744304, 1104.7557861506396), (164.32319887258564, 1176.5824540179526)]",0
970,"[(200, 200), (615.443275697478, 1140.9598119214102), (452.1285441988348, 1232.9156060179528), (179.4316136110644, 1143.0291843739767), (519.9101437059498, 1191.2828211310273)]",0
971,"[(200, 200), (688.4307819347845, 1102.80840248301), (525.8883346140756, 1156.3900983061214), (391.39499544462547, 1180.0310424568947), (122.21381235990866, 1222.8647852720692)]",0
972,"[(200, 200), (305.64571331680565, 1194.6595531219564), (518.7977812683157, 1190.9313403967271), (393.10122959785707, 1226.3812180626687), (355.9585594249887, 1245.853244539964)]",0
973,"[(200, 200), (528.2237832347864, 1172.3648148315697), (214.71766394385259, 1119.2436577741742), (14.729646734191917, 1193.3051442592134), (328.1490489197865, 1177.8052715086835)]",0
974,"[(200, 200), (-65.49552161372849, 1112.6851547506662), (335.50090758910085, 1181.3996838417372), (467.9982077999881, 1125.2768968157027), (217.6432001519728, 1221.382910176584)]",0
975,"[(200, 200), (373.7541510278138, 1181.9029136500897), (-94.46327081861494, 1161.6847766629771), (365.44921057679403, 1165.2653150667754), (628.3754684083582, 1144.727521414994)]",0
976,"[(200, 200), (335.87699730518136, 1194.0483348824894), (485.5346967977985, 1176.0244281613861), (31.153583197874866, 1147.4432863047455), (123.57962318015575, 1191.9689337074738)]",0
977,"[(200, 200), (489.4959573299244, 1137.6022539888017), (412.8763455836021, 1198.5491705472684), (76.75462439619673, 1203.7919323278802), (205.52330933027088, 1212.786074115053)]",0
978,"[(200, 200), (12.032909806056935, 1205.2742562636574), (604.930919863881, 1083.8646498067376), (443.74348187312864, 1152.0867286532502), (564.9153741115834, 1191.014115677249)]",0
979,"[(200, 200), (594.9455764357333, 1191.8147869011218), (270.794972583829, 1176.8483654655543), (22.496204215811147, 1172.0523200851928), (575.48157083213, 1135.3553179934063)]",0
980,"[(200, 200), (641.7408122540296, 1133.4275360333131), (372.70068323098616, 1180.5883537010297), (474.2597891140016, 1174.9784965275787), (57.14478962926839, 1226.3332017061816)]",0
981,"[(200, 200), (670.9038831977529, 1060.2314897397596), (339.39097190652876, 1209.675184627346), (486.8058903778666, 1222.3380191144436), (617.6466912870128, 1099.3261516566395)]",0
982,"[(200, 200), (-46.005158252272196, 1130.2753244239475), (235.36519285129376, 1201.7053244288659), (606.9326084549723, 1160.939743313521), (170.56278808359417, 1157.6525346480048)]",1
983,"[(200, 200), (233.32111422910737, 1226.5800241728764), (257.33123462884726, 1177.6379371878893), (395.2902502562809, 1193.358517877551), (-48.98798006199232, 1110.6723650522224)]",0
984,"[(200, 200), (494.426899115649, 1218.2135302433094), (574.2096790156739, 1102.140169126161), (87.32542971963127, 1154.841704426702), (-38.93192289205916, 1107.300934747256)]",0
985,"[(200, 200), (540.4470756916045, 1144.0560561028628), (87.32332454561238, 1218.8051734614428), (236.18171913557762, 1235.1254036863343), (520.5212105048322, 1137.649709714659)]",1
986,"[(200, 200), (129.99660508296841, 1194.7222794632662), (27.92706566644253, 1137.1305081557953), (337.12644466126886, 1170.7828509944788), (-59.192203039090316, 1157.7014485442967)]",0
987,"[(200, 200), (512.6290570974553, 1187.9776903891884), (608.9053255975645, 1134.7200745040377), (-26.735705313632053, 1059.742114143446), (144.7501340649553, 1165.74465863234)]",0
988,"[(200, 200), (-80.97653299947685, 1131.840356991796), (261.46425935362004, 1195.22487134397), (-74.11256143648623, 1125.3392479284114), (507.38657658700936, 1181.369085394285)]",0
989,"[(200, 200), (102.78450848817806, 1142.2244501133898), (20.809789693939152, 1102.080459496755), (515.1294468004897, 1196.1501835339122), (235.6340765805063, 1234.0034842190169)]",0
990,"[(200, 200), (360.17574590421737, 1138.0959328824565), (159.47680609289822, 1187.8784825893993), (665.0828856883271, 1138.2344504760122), (466.097177904077, 1180.658557004397)]",1
991,"[(200, 200), (408.00876621418035, 1196.7028386389134), (332.24446074257537, 1199.949618596057), (215.274562749164, 1208.4187118668658), (659.6090199404055, 1166.631060293351)]",0
992,"[(200, 200), (56.50740577679485, 1192.5184460597675), (188.18552258364684, 1223.5809009815907), (477.56406042635706, 1215.157329855874), (209.01067319371606, 1173.225481354706)]",0
993,"[(200, 200), (230.18559771660597, 1204.4048791100126), (79.28215738430742, 1157.7782519790987), (95.56584913573374, 1177.4564492066208), (513.788413557274, 1119.3022699090561)]",0
994,"[(200, 200), (481.56928542929927, 1195.7110795573249), (584.2507231255364, 1122.3563282253967), (171.69489007453305, 1211.8568911328841), (185.85974235785767, 1163.2770976506463)]",0
995,"[(200, 200), (603.580554085622, 1144.0560698990748), (257.53089106370373, 1220.2089967532866), (43.5082731546286, 1195.9713276065568), (409.28641170940296, 1207.2738458721337)]",0
996,"[(200, 200), (242.54704735281206, 1181.6175183765838), (180.99094933537313, 1241.9744581577738), (507.0340891324627, 1174.759987890364), (204.28668245262853, 1159.8629100059834)]",0
997,"[(200, 200), (400.20727221499834, 1186.8123210260317), (12.874398106148448, 1138.1232662404632), (157.74307760454406, 1198.193144749889), (112.45786035050878, 1173.6223729037313)]",0
998,"[(200, 200), (151.98395414591886, 1181.8799150396328), (591.5175473932749, 1102.7460719575827), (-80.88965443176977, 1078.5704677547815), (160.72559744140574, 1183.7659430962628)]",0
999,"[(200, 200), (182.4395943052347, 1144.2594534489688), (141.45233711613702, 1273.035216626772), (245.5461216829377, 1215.7752412640289), (205.39971124995094, 1236.5605816024981)]",1
1000,"[(200, 200), (38.209512780305715, 1152.3749380299414), (115.31541501269083, 1192.2889611203411), (553.3004817421058, 1109.3317624445776), (-104.03170506376334, 1122.538845884781)]",0
1001,"[(200, 200), (185.19220171891737, 1187.734816875161), (666.9848659432927, 1087.1895177996837), (340.5197973280874, 1155.78576275406), (564.5135311161536, 1097.6020158379883)]",0
1002,"[(200, 200), (2.978932881976384, 1150.3062276923738), (48.89322710223077, 1157.6809046083017), (-8.374376434587859, 1173.563710278373), (561.4403049950402, 1110.3019211126293)]",0
1003,"[(200, 200), (162.73647674883938, 1212.1172628036652), (-27.75462166641806, 1206.1672759288087), (68.9966279495969, 1164.9664640500016), (418.79459392200005, 1199.3950241611044)]",0
1004,"[(200, 200), (332.41250769759847, 1198.2862961984831), (446.7691041884502, 1206.033583658806), (179.17345993607023, 1201.0853352916788), (91.14812947719875, 1123.9346209942917)]",0
1005,"[(200, 200), (703.9974717299948, 1131.8267137674102), (506.84764211816014, 1124.064823076799), (-27.23302165138132, 1115.6979704585917), (10.764326030081278, 1184.534384635016)]",0
1006,"[(200, 200), (217.62471586968218, 1172.4889617770473), (617.9557393530314, 1156.4072781479802), (376.4616250090567, 1179.8019744048543), (542.1355009459644, 1163.947302643977)]",0
1007,"[(200, 200), (571.7485973656243, 1197.3542828403451), (-99.19705798194057, 1108.9599716719192), (31.839051384122172, 1174.327391996597), (417.1656492774426, 1223.1344378081421)]",0
1008,"[(200, 200), (653.0925544611608, 1091.6330331667791), (-43.9377476637905, 1184.8339134288635), (137.12867931771126, 1153.8835103339115), (-32.80606984019491, 1118.6427510171968)]",0
1009,"[(200, 200), (460.1956948346438, 1194.208881083362), (248.17559247923882, 1240.7567773381475), (8.069699475412875, 1078.2532107628042), (408.24478680048213, 1150.171113459829)]",0
1010,"[(200, 200), (186.88479263863798, 1177.5548358674014), (561.6719935128207, 1186.8448794666333), (306.73210775101666, 1240.0517479039684), (212.37657471584475, 1215.4366006057446)]",0
1011,"[(200, 200), (261.9524536209173, 1206.9865598590288), (342.8847021672077, 1219.7485235045556), (386.5409688466553, 1193.5434185663378), (499.7284519261625, 1237.9480483621446)]",0
1012,"[(200, 200), (48.51216130706882, 1188.2800073478172), (666.0667139493235, 1166.1096289259888), (77.55755738261925, 1127.8631864323625), (412.389570559922, 1160.289803381124)]",0
1013,"[(200, 200), (253.9108259844877, 1208.1347408738025), (408.361577238044, 1184.3668246289185), (656.3334210900629, 1158.0395309211476), (-53.952174673851474, 1151.468624735312)]",0
1014,"[(200, 200), (513.2950966438897, 1200.5938693165192), (521.2427481053878, 1211.8442154389948), (259.09506173569093, 1211.004495143435), (141.70164455517892, 1146.5243291826187)]",0
1015,"[(200, 200), (174.9559008586406, 1221.2554317459783), (76.23459122973506, 1237.5664830245257), (269.7289218192918, 1180.7421669981572), (452.2362085444657, 1193.6125418231866)]",0
1016,"[(200, 200), (-5.477750050670636, 1156.7157284843888), (350.0485338596783, 1173.0464094184251), (143.88181393982953, 1184.2558096826024), (507.6803919114369, 1128.560449933541)]",0
1017,"[(200, 200), (365.35949547940544, 1261.568930816956), (225.59001759272587, 1214.000301327625), (355.87496153582794, 1162.20255128117), (88.78153367942255, 1210.0873495362346)]",0
1018,"[(200, 200), (597.0645766360684, 1154.9150036505268), (83.83650415360198, 1218.5329887793675), (496.9907252617735, 1161.0869088290608), (338.44450656693084, 1229.528540792838)]",0
1019,"[(200, 200), (339.60367373606823, 1263.0456154734454), (227.24536715544644, 1213.633149845677), (368.2935226457082, 1176.054957614955), (-94.55928093836596, 1116.393420193232)]",0
1020,"[(200, 200), (462.89490934815024, 1183.6227604174228), (612.7693047155849, 1131.7290002387074), (171.5652861112743, 1270.9736914836355), (453.86597682367756, 1196.0923556052378)]",0
1021,"[(200, 200), (672.8705083578751, 1171.673071078652), (168.4113235532273, 1173.6134667932938), (410.5041052411397, 1162.0953734560364), (596.1544734410763, 1158.6351461016955)]",0
1022,"[(200, 200), (193.83216549825332, 1168.8361366843374), (215.56503970687604, 1164.8753919012706), (263.1937344298508, 1197.097000361971), (438.87590956318064, 1169.1765018165459)]",0
1023,"[(200, 200), (315.5237343458358, 1163.7938137768917), (122.06827573371646, 1207.6668419453488), (-39.91085842092431, 1125.1143918647088), (-59.20348141057015, 1119.8412362614317)]",0
1024,"[(200, 200), (-21.398518360704983, 1121.9401283270056), (-60.80473059712432, 1106.6152289268282), (57.98088101138751, 1076.3470819944937), (377.32236900475147, 1181.2882590415916)]",0
1025,"[(200, 200), (131.74145482553888, 1172.6042048640418), (306.9820383787748, 1197.6682909687438), (0.40816977110168295, 1142.3721006931899), (-30.5004659735134, 1125.8823816564668)]",1
1026,"[(200, 200), (217.28366235678908, 1161.9888129013868), (35.33301297095886, 1141.5221881571993), (-29.306783729623618, 1123.6776518975946), (489.34332611728075, 1264.4761645936833)]",0
1027,"[(200, 200), (114.19527354697692, 1152.2719341891113), (300.183399398111, 1222.7279213835352), (254.71200779834967, 1229.7137967743647), (-70.97385658761753, 1142.1596441960212)]",0
1028,"[(200, 200), (128.89937847830964, 1202.6955722929167), (36.37465397692736, 1129.121975673511), (-59.322010769368006, 1150.5152051048312), (150.60735731920045, 1197.379060753454)]",0
1029,"[(200, 200), (167.61010421153657, 1196.210661061482), (482.1721638152318, 1191.5257878847121), (-36.032547410740506, 1093.3444179283138), (13.663173135467247, 1107.1345855018217)]",0
1030,"[(200, 200), (138.55921373837066, 1203.1903426544363), (628.9033832250127, 1149.9498494342445), (-40.53487951471239, 1111.1776049270954), (-38.996332988786335, 1126.8215847580998)]",0
1031,"[(200, 200), (494.26845139678346, 1151.6396384714124), (430.32535330498325, 1214.9103707236359), (440.5754687392783, 1191.9276071461518), (575.5035890918318, 1184.1222850067882)]",0
1032,"[(200, 200), (171.33109607097214, 1194.3048592329992), (649.3214804871708, 1153.4787474379477), (275.2695657912127, 1219.3466556629305), (278.6865466147824, 1195.79581056606)]",0
